departamento;municipio;puesto;mujeres;hombres;total;mesas;comuna;dirección
BOLIVAR;MONTECRISTO;BETANIA;176;205;381;2;;C.E. BETANIA
BOLIVAR;MONTECRISTO;CAMPO ALEGRE;118;226;344;1;;SALON COMUNAL- CAMPO ALEGRE
BOLIVAR;MONTECRISTO;EL PARAISO;153;279;432;2;;C.E. EL PARAISO
BOLIVAR;MONTECRISTO;EL DORADO;83;162;245;1;;C.E. EL DORADO
BOLIVAR;MONTECRISTO;PLATANAL;32;58;90;1;;C.E. PLATANAL
BOLIVAR;MONTECRISTO;PUEBLO LINDO;259;371;630;2;;C.E. PUEBLO LINDO
BOLIVAR;MONTECRISTO;PUERTO ESPAÑA;140;191;331;1;;C.E. PUERTO ESPAÑA
BOLIVAR;MONTECRISTO;REGENERACION;371;552;923;3;;C.E. REGENERACION
BOLIVAR;MONTECRISTO;SAN AGUSTIN;117;240;357;1;;C.E. SAN AGUSTIN
BOLIVAR;MONTECRISTO;SAN MATEO;64;91;155;1;;C.E. SAN MATEO
BOLIVAR;MONTECRISTO;TABURETERA;78;131;209;1;;C.E. TABURETERA
BOLIVAR;MONTECRISTO;VILLA ESPERANZA;184;268;452;2;;SALON COMUNAL VILLA ESPERANZA
BOLIVAR;MONTECRISTO;VILLA URIBE;213;305;518;2;;C.E. VILLA URIBE
BOLIVAR;MOMPOS;IE TEC COL NAL PINILLOS SD M AUXILIADORA;1322;3768;5090;16;;CARRERA 4 No 22-75
BOLIVAR;MOMPOS;IE TEC AGRO T. NAJERA SD A HEREDIA;3725;2055;5780;18;;CARRERA 2 No 26-75
BOLIVAR;MOMPOS;IE TEC COL NAL PINILLOS;3605;2256;5861;18;;CALLE 18 No 2B-44
BOLIVAR;MOMPOS;COL STA CRUZ DE MOMPOS;2676;2519;5195;16;;CARRERA 3 No 10-191
BOLIVAR;MOMPOS;CALDERA;399;473;872;3;;I.E. DE CANDELARIA- CALDERA
BOLIVAR;MOMPOS;ANCON;215;243;458;2;;I.E. DE LA RINCONADA- ANCON
BOLIVAR;MOMPOS;CANDELARIA;528;622;1150;4;;I.E. DE CANDELARIA
BOLIVAR;MOMPOS;EL CARMEN DE CICUCO;198;261;459;2;;I.E. DE CANDELARIA-EL CARMEN D
BOLIVAR;MOMPOS;EL ROSARIO;108;142;250;1;;I.E. DE LA TRAVESIA SEDE EL ROSARIO
BOLIVAR;MOMPOS;BOMBA;105;133;238;1;;I.E. DE LA TRAVESIA SEDE BOMBA
BOLIVAR;MOMPOS;GUAIMARAL;354;481;835;3;;I.E. LAS BOQUILLAS -GUAIMARAL
BOLIVAR;MOMPOS;GUATACA;854;939;1793;5;;I.E DE GUATACA
BOLIVAR;MOMPOS;LA LOBATA;382;479;861;3;;I.E. LAS BOQUILLAS- LA LOBATA
BOLIVAR;MOMPOS;LA RINCONADA;1008;1173;2181;6;;I.E DE LA RINCONADA
BOLIVAR;MOMPOS;LA JAGUA;58;91;149;1;;I.E. RIO GDE DE LA MAGDALENA SEDE LA JAGUA
BOLIVAR;MOMPOS;LA TRAVESIA;226;265;491;2;;I.E. DE LA TRAVESIA
BOLIVAR;MOMPOS;LAS BOQUILLAS;716;853;1569;5;;I.E. LAS BOQUILLAS
BOLIVAR;MOMPOS;LOMA DE SIMON;445;487;932;3;;I.E.DE TIERRA FIRME SEDE LOMA DE SIMON
BOLIVAR;MOMPOS;LOS PIÑONES;309;373;682;2;;I.E. NORMAL SUPERIOR SEDE LOS PIÑONES
BOLIVAR;MOMPOS;PUEBLO NUEVO;107;135;242;1;;I.E DE GUATACA SEDE PUEBLO NVO
BOLIVAR;MOMPOS;SAN IGNACIO;224;297;521;2;;I.E.RIO G.LA MAGDALEN.SAN IGNACIO
BOLIVAR;MOMPOS;SAN LUIS;96;127;223;1;;I.E. DE CANDELARIA-SAN LUIS
BOLIVAR;MOMPOS;SAN NICOLAS;237;315;552;2;;I.E. LAS BOQUILLAS-SAN NICOLAS
BOLIVAR;MOMPOS;SANTA CRUZ;591;694;1285;4;;I.E. RIO GRANDE DE LA MAGDALEN
BOLIVAR;MOMPOS;SANTA ELENA;127;137;264;1;;I.E. DE LA TRAVESIA SEDE SANTA ELENA
BOLIVAR;MOMPOS;SANTA ROSA;309;371;680;2;;I.E.RIO G.LA MAGDALEN.STA.ROSA
BOLIVAR;MOMPOS;SANTA TERESITA;741;854;1595;5;;I.E. DE TIERRA FIRME
BOLIVAR;MOMPOS;VILLANUEVA;92;105;197;1;;I.E. DE LA TRAVESIA SEDE VILLANUEVA
BOLIVAR;MORALES;CDI UN MUNDO DE AMOR;3124;3734;6858;21;;CRA 5 CON 6 CLL 16 BARRIO EL PROGRESO
BOLIVAR;MORALES;BOCA DE LA HONDA;263;320;583;2;;CENT EDUC LA PALMA SEDE TRIBUTARIA BOCA DE LA HOND
BOLIVAR;MORALES;BODEGA CENTRAL;458;536;994;3;;INST EDUC DE BODEGA CENTRAL
BOLIVAR;MORALES;EL DIQUE;394;446;840;3;;INST EDUC EL DIQUE
BOLIVAR;MORALES;CORCOBADO;191;284;475;2;;CENT EDUC CORCOBADO
BOLIVAR;MORALES;LA PALMA;273;288;561;2;;CENT EDUC LA PALMA
BOLIVAR;MORALES;LA ESMERALDA;224;220;444;2;;CENT EDUC LA PALMA SEDE TRIBUTARIA LA ESMERALDA
BOLIVAR;MORALES;LAS PAILAS;194;249;443;2;;INST EDUC EL DIQUE SEDE TRIBUTARIA LAS PAILAS
BOLIVAR;MORALES;MICOAHUMADO;534;759;1293;4;;INST EDUC MICOAHUMADO
BOLIVAR;MORALES;MINA GALLO;195;303;498;2;;CENT EDUC CORCOBADO SEDE TRIBUTARIA MINA GALLO
BOLIVAR;MORALES;PAREDES DE ORORIA;65;72;137;1;;INST EDUC VICENTE HONDARZA SEDE TRIBUTARIA PAREDES
BOLIVAR;NOROSI;PUESTO CABECERA MUNICIPAL;1161;1440;2601;8;;CALLE 1 No 7-04
BOLIVAR;NOROSI;BUENA SEÑA;326;426;752;3;;I.E.SEDE PRIMARIA
BOLIVAR;NOROSI;EL BEBEDERO;57;70;127;1;;IE NOROSI SD EL BEBEDERO CALLE PRINCIPAL
BOLIVAR;NOROSI;LAS NIEVES;40;78;118;1;;IE DE NOROSI SEDE LAS NIEVES
BOLIVAR;NOROSI;CASA DE BARRO;75;136;211;1;;I.E.SEDE PRIMARIA
BOLIVAR;NOROSI;OLIVARES;140;147;287;1;;CENTRO DE DESARROLLO INFANTIL (CDI)
BOLIVAR;NOROSI;SANTA ELENA;167;184;351;1;;I.E.SEDE PRIMARIA
BOLIVAR;NOROSI;MINA BRISA;159;242;401;2;;I.E.SEDE PRIMARIA
BOLIVAR;NOROSI;MINA ESTRELLA;130;150;280;1;;I.E MINA ESTRELLA
BOLIVAR;NOROSI;VILLA ARIZA;86;118;204;1;;I.E VILLA ARIZA
BOLIVAR;PINILLOS;PUESTO CABECERA MUNICIPAL;2060;2497;4557;14;;EL CARMEN CRA 8 CALLE 13
BOLIVAR;PINILLOS;ARMENIA;793;907;1700;5;;I.E ARMENIA CALLE SEGUNDA(SECTOR CENTRO)
BOLIVAR;PINILLOS;BUENOS AIRES;109;133;242;1;;I.E. CTRO. LADO IGLESIA
BOLIVAR;PINILLOS;EL LIBANO;125;162;287;1;;I.E. CTRO.
BOLIVAR;PINILLOS;LA RUFINA;134;186;320;1;;I.E. CL P/PAL
BOLIVAR;PINILLOS;LA UNION;101;155;256;1;;I.E. CL 1ERA
BOLIVAR;PINILLOS;LAS CONCHITAS;456;595;1051;3;;I.E. CTRO. AL LADO IGLESIA
BOLIVAR;PINILLOS;LAS FLORES;347;418;765;3;;I.E. CTRO BR. ABAJO
BOLIVAR;PINILLOS;LA UNION (CABECERA);222;249;471;2;;I.E. CTRO. CL 3ERA
BOLIVAR;PINILLOS;LA VICTORIA;153;208;361;1;;I.E. CTRO. AL LADO DEL CAMPO
BOLIVAR;PINILLOS;MANTEQUERA;348;472;820;3;;I.E. BR. ARRIBA
BOLIVAR;PINILLOS;NICARAGUA;223;289;512;2;;I.E. CTRO. DE LA POBLACION
BOLIVAR;PINILLOS;PALENQUITO;959;1149;2108;6;;BARRIO SAN MARTIN CALLE 3 CRA 4
BOLIVAR;PINILLOS;INSTITUCION EDUCATIVA DE PALOMINO;530;664;1194;4;;CALLE CENTRO BARRIO ABAJO
BOLIVAR;PINILLOS;PUERTO LOPEZ;648;839;1487;5;;I.E. CTRO. CL DEL PARQUE
BOLIVAR;PINILLOS;PUERTO NUEVO;101;117;218;1;;I.E. CTRO.
BOLIVAR;PINILLOS;PUERTO BELLO;156;186;342;1;;I.E. CTRO. DETRAS DEL POLI
BOLIVAR;PINILLOS;SANTA COA;283;344;627;2;;I.E. SEDE P/PAL BR. ABAJO
BOLIVAR;PINILLOS;SAN FRANCISCO;20;28;48;1;;I.E. CL UNICA
BOLIVAR;PINILLOS;SANTA ELENA (EL ESTOPAL);57;81;138;1;;I.E. CL UNICA
BOLIVAR;PINILLOS;SANTA ROSA;164;228;392;2;;I.E. BR. ABAJO CL 1
BOLIVAR;PINILLOS;TAPOA;167;213;380;2;;I.E. BR. ABAJO
BOLIVAR;PINILLOS;VIDA TRANQUILA;127;163;290;1;;I.E. CTRO.
BOLIVAR;PINILLOS;LOS LIMONES;252;341;593;2;;I.E. BR. ABAJO
BOLIVAR;PINILLOS;MONTECELIO;83;115;198;1;;I.E. CTRO.
BOLIVAR;REGIDOR;PUESTO CABECERA MUNICIPAL;1667;1986;3653;11;;INST EDUC TECN AGROP HECTOR M VIDES BALLESTEROS
BOLIVAR;REGIDOR;EL PIÑAL;102;104;206;1;;ESCUELA RURAL
BOLIVAR;REGIDOR;LOS CAIMANES;70;90;160;1;;ESCUELA RURAL
BOLIVAR;REGIDOR;SAN ANTONIO;255;325;580;2;;COL BTO DE SAN ANTONIO
BOLIVAR;REGIDOR;SAN CAYETANO;174;198;372;2;;ESCUELA RURAL
BOLIVAR;REGIDOR;SANTA TERESA;357;382;739;3;;COL BTO DE SANTA TERESA
BOLIVAR;RIOVIEJO;PUESTO CABECERA MUNICIPAL;2353;2673;5026;16;;I.E. RIOVIEJO SEDE SECUNDARIA
BOLIVAR;RIOVIEJO;CAMPO ALEGRE;121;162;283;1;;I.E. RIO VIEJO-CAMPO ALEGRE
BOLIVAR;RIOVIEJO;COBADILLO;172;199;371;2;;I.E. RIO VIEJO SEDE COBADILLO
BOLIVAR;RIOVIEJO;CAIMITAL;208;255;463;2;;I.E. RIO VIEJO SEDE CAIMITAL
BOLIVAR;RIOVIEJO;HATILLO;143;167;310;1;;I.E. RIO VIEJO SEDE HATILLO
BOLIVAR;RIOVIEJO;BLANCAS PALOMAS;45;72;117;1;;I.E.R. SEDE BLANCAS PALOMAS
BOLIVAR;RIOVIEJO;MACEDONIA;211;298;509;2;;I.E. RIO VIEJO SEDE MACEDONIA
BOLIVAR;SAN ESTANISLAO;INSTITUCION EDUC MAURICIO NELSON VISBAL;5942;5968;11910;36;;Carrera 14 N° 37-19
BOLIVAR;SAN ESTANISLAO;LAS PIEDRAS;2263;2420;4683;13;;CRA 26 No 10B-15 MEGACOLEGIO
BOLIVAR;SAN CRISTOBAL;INSTITUCION EDUC SAN CRISTOBAL SEDE - 01;3197;3285;6482;20;;CRA 3 Nº 22-46
BOLIVAR;SAN CRISTOBAL;HIGUERETAL;832;854;1686;5;;CALLE 8 No 3-39
BOLIVAR;SAN FERNANDO;PUESTO CABECERA MUNICIPAL;1131;1355;2486;8;;IE AGROPECUARIA S.FERNANDO CL REAL B.NORTE
BOLIVAR;SAN FERNANDO;GUASIMAL;447;445;892;3;;I.E. GUASIMAL
BOLIVAR;SAN FERNANDO;EL PALMAR;210;273;483;2;;I.E. EL PALMAR
BOLIVAR;SAN FERNANDO;EL GATO;69;116;185;1;;I.E. EL GATO
BOLIVAR;SAN FERNANDO;CENTRO DE VIDA;406;462;868;3;;CALLE PRINCIPAL
BOLIVAR;SAN FERNANDO;JOLON;114;142;256;1;;I.E. JOLON
BOLIVAR;SAN FERNANDO;PORVENIR;74;89;163;1;;I.E. PORVENIR
BOLIVAR;SAN FERNANDO;PUNTA DE HORNOS;492;520;1012;3;;I.E. PUNTA DE HORNOS
BOLIVAR;SAN FERNANDO;SANTA ROSA;925;1034;1959;6;;CLL 1 KM 22 CANCHA SINTETICA LA BOMBONERA
BOLIVAR;SAN FERNANDO;EL CONTADERO;182;202;384;2;;I.E. CONTADERO
BOLIVAR;SAN FERNANDO;LA GUADUA;189;266;455;2;;I.E. LA GUADUA
BOLIVAR;SAN FERNANDO;LAS CUEVAS;384;428;812;3;;I.E. LAS CUEVAS
BOLIVAR;SAN FERNANDO;PAMPANILLO;162;173;335;1;;I.E. PAMPANILLO
BOLIVAR;SAN JACINTO;I.E. PIO XII;591;5322;5913;18;;CL 13 No. 36A BARRIO LA GLORIA
BOLIVAR;SAN JACINTO;I.E. LEON XIII - SEDE SANTA LUCIA;3228;448;3676;12;;CRA. 33 No. 20 - 40 BARRIO SANTA LUCIA
BOLIVAR;SAN JACINTO;I.E. PIO XII - SD RAFAEL NUÑEZ;3222;1834;5056;16;;CLL 20 CRA 40 ESQUINA BARRIO CENTRO
BOLIVAR;SAN JACINTO;I.E. LEON XIII - SEDE LA ANUCIACION;2967;2976;5943;18;;TRANS. 46 CL 22 BARRIO EL PORVENIR
BOLIVAR;SAN JACINTO;ARENAS;88;142;230;1;;I.E  Sagrado corazón de Jesús
BOLIVAR;SAN JACINTO;BAJO GRANDE;34;37;71;1;;I.E Bajo Grande
BOLIVAR;SAN JACINTO;EL PARAISO;290;381;671;2;;I.E El paraiso
BOLIVAR;SAN JACINTO;LAS CHARQUITAS;36;66;102;1;;I. Educativa las Charquitas
BOLIVAR;SAN JACINTO;LAS PALMAS;124;186;310;1;;I.E León XIII sede las Palmas
BOLIVAR;SAN JACINTO;LAS MERCEDES;31;53;84;1;;I. Educativa Las Mercedes
BOLIVAR;SAN JACINTO;SAN CRISTOBAL;144;177;321;1;;I. E sede Antonia Santo
BOLIVAR;SAN JACINTO DEL CAUCA;PUESTO CABECERA MUNICIPAL;1626;1830;3456;11;;I.E. PLACIDO RETAMOZA BR. C
BOLIVAR;SAN JACINTO DEL CAUCA;ASTILLEROS;259;327;586;2;;I.E. DE ASTILLEOS
BOLIVAR;SAN JACINTO DEL CAUCA;BERMUDEZ;169;239;408;2;;ESC. TRIBUTARIA BERMUDEZ
BOLIVAR;SAN JACINTO DEL CAUCA;CAIMITAL;126;167;293;1;;ESC. TRIBUTARIA CAIMITAL
BOLIVAR;SAN JACINTO DEL CAUCA;GALINDO;253;353;606;2;;I.E. DE GALINDO -PLAZA
BOLIVAR;SAN JACINTO DEL CAUCA;LA RAYA;144;204;348;1;;ESC. TRIBUTARIA DE LA RAYA
BOLIVAR;SAN JACINTO DEL CAUCA;TENCHE;603;730;1333;4;;I.E. DE TENCHE-PLAZA
BOLIVAR;SAN JACINTO DEL CAUCA;MEJICO;199;304;503;2;;ESC. TRIBUTARIA DE MEJICO
BOLIVAR;SAN JUAN NEPOMUCENO;IE NORMAL SUP MONTES DE MARIA SD EL PROG;2717;4395;7112;22;;BARRIO EL PROGRESO
BOLIVAR;SAN JUAN NEPOMUCENO;INS.ED.DIOGENES ARRIETA ARRIB;2161;1022;3183;10;;BARRIO ARRIBA SEC LA VARIAN
BOLIVAR;SAN JUAN NEPOMUCENO;INS.ED.NOR.SUP.M.DE MARIA PRI;3111;1016;4127;13;;BARRIO CENTRO
BOLIVAR;SAN JUAN NEPOMUCENO;INS.ED.LA FLORESTA SAN JOSE;870;2399;3269;10;;BARRIO SAN JOSE
BOLIVAR;SAN JUAN NEPOMUCENO;IE TECNICA AGROPECUARIA RODOLFO BARRIOS;1103;3443;4546;14;;BARRIO CIUDADELA CARRERA 16 CALLE 7
BOLIVAR;SAN JUAN NEPOMUCENO;IE TECNICA EN SISTEMAS LA FLORESTA SD P;2673;1158;3831;12;;BARRIO LA FLORESTA CARRERA 2D CALLE 10
BOLIVAR;SAN JUAN NEPOMUCENO;CORRALITO;24;49;73;1;;I.E. CORRALITO
BOLIVAR;SAN JUAN NEPOMUCENO;SAN PEDRO CONSOLADO;555;654;1209;4;;IE SAN PEDRO CONSOLADO
BOLIVAR;SAN JUAN NEPOMUCENO;LA HAYA;151;186;337;1;;I.E. LA HAYA
BOLIVAR;SAN JUAN NEPOMUCENO;SAN JOSE DEL PEÑON;115;162;277;1;;I.E. SAN JOSE DEL PEÑON
BOLIVAR;SAN JUAN NEPOMUCENO;SAN AGUSTIN;188;269;457;2;;I.E. SAN AGUSTIN
BOLIVAR;SAN JUAN NEPOMUCENO;SAN CAYETANO;1278;1092;2370;7;;I.E. SAN CAYETANO
BOLIVAR;SAN JUAN NEPOMUCENO;SAN CAYETANO BACHILLERATO;1048;1376;2424;7;;CALLE 17A CARRERA 6 - 55
BOLIVAR;SAN JUAN NEPOMUCENO;SAN CAYETANO  - ARROYO HONDO;23;48;71;1;;IE SAN CAYETANO SEDE ARROYO HONDO
BOLIVAR;SAN MARTIN DE LOBA;PUESTO CABECERA MUNICIPAL;3921;4325;8246;25;;COLEGIO INETAM SEDE TRIBUTARIA No.2
BOLIVAR;SAN MARTIN DE LOBA;CHIMI;889;1060;1949;6;;ESCUELA RURAL MIXTA
BOLIVAR;SAN MARTIN DE LOBA;EL VARAL;169;183;352;1;;ESCUELA RURAL MIXTA
BOLIVAR;SAN MARTIN DE LOBA;JOBO;130;169;299;1;;CALLE PRINCIPAL
BOLIVAR;SAN MARTIN DE LOBA;PAPAYAL;433;575;1008;3;;ESCUELA RURAL MIXTA
BOLIVAR;SAN MARTIN DE LOBA;PLAYITAS;391;478;869;3;;ESCUELA RURAL MIXTA ZONA 2 PREESCOLAR
BOLIVAR;SAN MARTIN DE LOBA;PUEBLO NVO CERRO DE JULIO;153;228;381;2;;ESCUELA RURAL MIXTA
BOLIVAR;SAN PABLO;PUESTO CABECERA MUNICIPAL;8569;9141;17710;54;;INST. EDUC. LA INTEGRADA CLL 12 CRA 7 Y 8
BOLIVAR;SAN PABLO;CANALETAL;185;219;404;2;;SEDE EDUCATIVA CANALETAL
BOLIVAR;SAN PABLO;VALLECITO;69;118;187;1;;SEDE EDUCATIVA VALLECITO
BOLIVAR;SAN PABLO;AGUASUCIA;88;162;250;1;;SEDE EDUCATIVA AGUA SUCIA
BOLIVAR;SAN PABLO;EL CARMEN;99;136;235;1;;SEDE EDUCATIVA EL CARMEN
BOLIVAR;SAN PABLO;CAÑABRAVAL;81;146;227;1;;SEDE EDUCATIVA CAÑABRAVAL
BOLIVAR;SAN PABLO;EL SOCORRO;159;166;325;1;;SEDE EDUCATIVA EL SOCORRO
BOLIVAR;SAN PABLO;LA VIRGENCITA;39;68;107;1;;SEDE EDUCATIVA LA VIRGENCITA
BOLIVAR;SAN PABLO;POZO AZUL;143;211;354;1;;SEDE EDUCATIVA POZO AZUL
BOLIVAR;SAN PABLO;CERRO AZUL;79;138;217;1;;SEDE EDUCATIVA CERRO AZUL
BOLIVAR;SAN PABLO;SANTO DOMINGO;415;414;829;3;;SEDE EDUCATIVA SANTO DOMINGO
BOLIVAR;SAN PABLO;VILLANUEVA;134;222;356;1;;SEDE EDUCATIVA VILLANVA.
BOLIVAR;SANTA CATALINA;PUESTO CABECERA MUNICIPAL;3618;4003;7621;23;;av. gaitan barrio abajo
BOLIVAR;SANTA CATALINA;PUEBLO NUEVO;525;474;999;3;;CLl PPAL I.E. DE LOMA DE ARENA SD PUEBLO NUEVO
BOLIVAR;SANTA CATALINA;COLORADO;362;366;728;2;;AV. PRINCIPAL VÍA COLORADO
BOLIVAR;SANTA CATALINA;GALERAZAMBA;555;488;1043;3;;DIAGONAL A LA IGLESIA
BOLIVAR;SANTA CATALINA;JOBO;109;111;220;1;;ENTRADA AL JOBO
BOLIVAR;SANTA CATALINA;LOMA DE ARENA;1885;1826;3711;11;;VIA EL MAR SECTOR EL COLEGIO
BOLIVAR;SANTA ROSA;PUESTO CABECERA MUNICIPAL;8695;8775;17470;53;;CARRET PRINCIPAL - BARRIO LA CEREZA
BOLIVAR;SANTA ROSA DEL SUR;PUESTO CABECERA MUNICIPAL;9186;9675;18861;57;;CLL11 N°19-10 BARRIO LA CABAÑA
BOLIVAR;SANTA ROSA DEL SUR;BUENAVISTA;299;427;726;2;;IE BUENAVISTA
BOLIVAR;SANTA ROSA DEL SUR;SAN FRANCISCO;117;176;293;1;;IE SAN FRANCISCO
BOLIVAR;SANTA ROSA DEL SUR;FATIMA;166;264;430;2;;SEDE EDUCATIVA FÁTIMA
BOLIVAR;SANTA ROSA DEL SUR;LA MARIZOSA;108;268;376;2;;LA MARIZOSA
BOLIVAR;SANTA ROSA DEL SUR;LOS ARRAYANES;95;134;229;1;;SEDE EDUCATIVA LOS ARRAYANES
BOLIVAR;SANTA ROSA DEL SUR;LOS CANELOS;668;797;1465;5;;INST TEC AGROP LOS CANELOS
BOLIVAR;SANTA ROSA DEL SUR;SAN ISIDRO;133;188;321;1;;SEDE EDUCATIVA SAN ISIDRO
BOLIVAR;SANTA ROSA DEL SUR;SAN JUAN DE RIOGRANDE;46;121;167;1;;SEDE EDUC. SAN JUAN DE RIO GRANDE
BOLIVAR;SANTA ROSA DEL SUR;SAN JOSE;106;115;221;1;;SEDE EDUCATIVA SAN JOSÉ
BOLIVAR;SANTA ROSA DEL SUR;SAN PEDRO FRIO;224;396;620;2;;SEDE EDUCATIVA SAN PEDRO FRIO
BOLIVAR;SANTA ROSA DEL SUR;SAN LUCAS;245;315;560;2;;IE SAN LUCAS
BOLIVAR;SANTA ROSA DEL SUR;SANTA ISABEL;85;134;219;1;;SEDE EDUCATIVA SANTA ISABEL
BOLIVAR;SANTA ROSA DEL SUR;VILLA FLOR;240;322;562;2;;IE VILLAFLOR
BOLIVAR;SANTA ROSA DEL SUR;VEREDA SAN LUQUITAS;145;173;318;1;;IE SEDE SAN LUQUITAS
BOLIVAR;SANTA ROSA DEL SUR;VEREDA SAN BENITO;921;723;1644;5;;IE SAN BENITO
BOLIVAR;SANTA ROSA DEL SUR;MINA PEPO;58;113;171;1;;IEA TEC AGRO LOS CANELOS VEREDA MINA PEPO
BOLIVAR;SANTA ROSA DEL SUR;MINA FORTUNA;78;130;208;1;;IEA TEC AGRO LOS CANELOS  SEDE LA FORTUNA
BOLIVAR;SANTA ROSA DEL SUR;LOS GUAYACANES;99;160;259;1;;IE TEC EMP BUENA VISTA SEDE LOS GUAYACANES
BOLIVAR;SIMITI;PUESTO CABECERA MUNICIPAL;2608;2940;5548;17;;CL HOSPITAL 7 68 IE EUTIMIO GUTIERREZ M
BOLIVAR;SIMITI;ANIMAS ALTAS;483;568;1051;3;;IE 27 DE OCTUBRE DE ANIMAS ALTAS
BOLIVAR;SIMITI;SINAI;162;206;368;2;;IE 27 DE OCTUBRE SEDE ANIMAS BAJAS
BOLIVAR;SIMITI;CAMPO PALLARES;82;113;195;1;;IE CERRO DE VERACRUZ SEDE CAMPO PALLARES
BOLIVAR;SIMITI;EL DIAMANTE;45;108;153;1;;IE MONTERREY SEDE EL DIAMANTE
BOLIVAR;SIMITI;EL PARAISO;131;208;339;1;;IE MONTERREY SEDE EL PARAISO
BOLIVAR;SIMITI;EL GARZAL;167;234;401;2;;IE CERRO DE VERACRUZ SEDE EL GARZAL
BOLIVAR;SIMITI;LAS BRISAS;270;397;667;2;;CASA COMUNAL PARQUE P/PAL
BOLIVAR;SIMITI;ORORIA;63;75;138;1;;I. E. VICENTE HONDARZA SEDE TRIBUTARIA
BOLIVAR;SIMITI;MONTERREY;486;651;1137;4;;IE DE MONTERREY
BOLIVAR;SIMITI;SAN BLAS;311;445;756;3;;IE SAN BLAS
BOLIVAR;SIMITI;SAN JOAQUIN;197;269;466;2;;C.E. SAN JOAQUIN
BOLIVAR;SIMITI;SAN LUIS;333;414;747;3;;IE 27 DE OCTUBRE SEDE SAN LUIS
BOLIVAR;SIMITI;SANTA LUCIA;96;141;237;1;;IE SAN BLAS SEDE SANTA LUCIA
BOLIVAR;SIMITI;VERACRUZ (CERRO DE BURGOS);337;430;767;3;;I.E. DEL CERRO DE VERACRUZ
BOLIVAR;SIMITI;SABANA;174;192;366;2;;IE 27 DE OCTUBRE SEDE LA SABANA
BOLIVAR;SIMITI;IETAC EUTIMIO GUTIERREZ MANJON;408;391;799;3;;SEDE VEREDA FONTES
BOLIVAR;SOPLAVIENTO;NUEVO LIBANO;4552;4464;9016;27;;CALLE 14 CRA 24 No 11-123
BOLIVAR;TALAIGUA NUEVO;PUESTO CABECERA MUNICIPAL;2759;2906;5665;17;;SEDE ESC. URBANA MIXTA #1
BOLIVAR;TALAIGUA NUEVO;CAÑO HONDO;137;147;284;1;;I.E.TEC. de Caño Hondo
BOLIVAR;TALAIGUA NUEVO;EL PORVENIR;226;263;489;2;;I.E.TEC. de El Porvenir
BOLIVAR;TALAIGUA NUEVO;EL VESUBIO;516;544;1060;3;;I.E.TEC. AGR. de El Vesubio
BOLIVAR;TALAIGUA NUEVO;LAS MARIAS;68;101;169;1;;I.E.TEC. de Las Marías
BOLIVAR;TALAIGUA NUEVO;LOS MANGOS;111;131;242;1;;I.E.TEC. AGR. de Los Mangos
BOLIVAR;TALAIGUA NUEVO;PATICO;505;529;1034;3;;I.E.TEC. TOMAS DANIELS DE PATI
BOLIVAR;TALAIGUA NUEVO;PEÑON DE DURAN;199;247;446;2;;I.E.TEC. de El Peñón de Durán
BOLIVAR;TALAIGUA NUEVO;SAN MARTIN (LA LADERA DE TALA;181;171;352;1;;I.E.TEC.AGR. de la LADERA DE S
BOLIVAR;TALAIGUA NUEVO;TUPE;105;105;210;1;;I.E.TEC. de Tupe
BOLIVAR;TALAIGUA NUEVO;TALAIGUA VIEJO;356;377;733;3;;I.E.TEC.AGR. de Talaigua Viejo
BOLIVAR;TIQUISIO (PTO. RICO);INSTITUCION EDUCATIVA DE PUERTO RICO;3363;4010;7373;23;;BARRIO EL CAMPO CALLE PRINCIPAL
BOLIVAR;TIQUISIO (PTO. RICO);AGUAS NEGRAS;144;185;329;1;;INST.EDUC. TIQUISIO NUEVO-AGUAS NEGRAS
BOLIVAR;TIQUISIO (PTO. RICO);BOCAS DE SOLIS;82;113;195;1;;INST.EDUC. COLORADO- BOCAS DE SOLIS
BOLIVAR;TIQUISIO (PTO. RICO);BOLOMBOLO;137;162;299;1;;INST.EDUC DE BOLOMBOLO
BOLIVAR;TIQUISIO (PTO. RICO);INSTITUCION EDUCATIVA DE COLORADO;333;431;764;3;;BARRIO LAS PALMAS DIAG. AL ESTADIO JUAN DE LA ROSA
BOLIVAR;TIQUISIO (PTO. RICO);DOS BOCAS;177;228;405;2;;ESC.NUEVA DE DOS BOCAS
BOLIVAR;TIQUISIO (PTO. RICO);EL SUDAN;639;842;1481;5;;RESTAURANTE ESCOLAR SEC FELIZ VIAJE
BOLIVAR;TIQUISIO (PTO. RICO);LA VENTURA;322;406;728;2;;CENT. EDUC LA VENTURA
BOLIVAR;TIQUISIO (PTO. RICO);MINA SECA;269;402;671;2;;INST.EDUC TIQUISIO NUEVO MINA SECA
BOLIVAR;TIQUISIO (PTO. RICO);PALMA ESTERAL;82;104;186;1;;INST.EDUC. TIQUISIO NUEVO PALMA ESTERAL
BOLIVAR;TIQUISIO (PTO. RICO);PUERTO COCA;223;305;528;2;;INST.EDUC.TIQUISIO NUEVO PUERTO COCA
BOLIVAR;TIQUISIO (PTO. RICO);QUEBRADA DEL MEDIO;167;280;447;2;;CENT.EDUC. LA VENTURA QUEBRADA DEL MEDIO
BOLIVAR;TIQUISIO (PTO. RICO);SABANAS DEL FIRME;141;186;327;1;;INST.EDUC. DE PUERTO RICO SABANAS DEL FIRME
